transaction_id,timestamp,sender_id,receiver_id,amount,transaction_type,device_id,ip_address,is_fraud
TXN003740,1774557096,ACC_N3544,ACC_N4114,300.38,TRANSFER,DEV_N2942,192.168.1.112,0
TXN003741,1774557101,ACC_N1567,ACC_N4799,152.17,PAYMENT,DEV_N2205,192.168.1.107,0
TXN003742,1774557104,ACC_N4402,ACC_N2086,205.42,DEPOSIT,DEV_N1920,192.168.1.138,0
TXN003743,1774557108,ACC_N2107,ACC_N1442,150.29,PAYMENT,DEV_N1136,192.168.1.99,0
TXN003744,1774557113,ACC_F105,ACC_F100,7236.86,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003745,1774557116,ACC_N2592,ACC_N2820,62.75,TRANSFER,DEV_N3442,192.168.1.50,0
TXN003746,1774557118,ACC_N1123,ACC_N3088,169.54,PAYMENT,DEV_N2156,192.168.1.86,0
TXN003747,1774557120,ACC_N3191,ACC_N4901,321.4,PAYMENT,DEV_N2256,192.168.1.139,0
TXN003748,1774557125,ACC_N1735,ACC_N4133,24.9,TRANSFER,DEV_N1856,192.168.1.147,0
TXN003749,1774557128,ACC_N2733,ACC_N1633,331.48,DEPOSIT,DEV_N2997,192.168.1.191,0
TXN003750,1774557133,ACC_N4919,ACC_N3520,324.29,TRANSFER,DEV_N4066,192.168.1.123,0
TXN003751,1774557134,ACC_N4664,ACC_N4199,462.55,PAYMENT,DEV_N4078,192.168.1.24,0
TXN003752,1774557138,ACC_N2675,ACC_N4016,499.95,PAYMENT,DEV_N3438,192.168.1.48,0
TXN003753,1774557141,ACC_N2609,ACC_N2930,198.65,PAYMENT,DEV_N3699,192.168.1.125,0
TXN003754,1774557143,ACC_N4657,ACC_N3833,369.5,TRANSFER,DEV_N2281,192.168.1.29,0
TXN003755,1774557144,ACC_N3874,ACC_N3439,217.7,TRANSFER,DEV_N2696,192.168.1.51,0
TXN003756,1774557148,ACC_N2866,ACC_N4874,69.45,DEPOSIT,DEV_N3964,192.168.1.95,0
TXN003757,1774557153,ACC_F102,ACC_F102,6653.7,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003758,1774557154,ACC_N4269,ACC_N4815,177.07,PAYMENT,DEV_N4889,192.168.1.201,0
TXN003759,1774557157,ACC_N3629,ACC_N4202,336.19,DEPOSIT,DEV_N4410,192.168.1.3,0
TXN003760,1774557161,ACC_N4314,ACC_N2382,337.02,TRANSFER,DEV_N1253,192.168.1.143,0
TXN003761,1774557165,ACC_N4494,ACC_N4396,33.98,TRANSFER,DEV_N1141,192.168.1.212,0
TXN003762,1774557169,ACC_N4770,ACC_N4260,53.6,PAYMENT,DEV_N3161,192.168.1.18,0
TXN003763,1774557170,ACC_N3195,ACC_N2894,399.28,DEPOSIT,DEV_N4877,192.168.1.133,0
TXN003764,1774557175,ACC_N1952,ACC_N1789,385.24,PAYMENT,DEV_N1169,192.168.1.184,0
TXN003765,1774557179,ACC_N2792,ACC_N3976,331.23,DEPOSIT,DEV_N4740,192.168.1.88,0
TXN003766,1774557184,ACC_N2637,ACC_N1305,136.08,DEPOSIT,DEV_N2452,192.168.1.44,0
TXN003767,1774557187,ACC_N3272,ACC_N2629,376.3,DEPOSIT,DEV_N2621,192.168.1.27,0
TXN003768,1774557188,ACC_N1159,ACC_N3538,95.94,DEPOSIT,DEV_N2893,192.168.1.116,0
TXN003769,1774557192,ACC_N2623,ACC_N1727,130.68,TRANSFER,DEV_N2877,192.168.1.161,0
TXN003770,1774557196,ACC_N3062,ACC_N3046,389.22,PAYMENT,DEV_N1021,192.168.1.172,0
TXN003771,1774557197,ACC_N1861,ACC_N4387,257.13,TRANSFER,DEV_N4661,192.168.1.45,0
TXN003772,1774557198,ACC_N3619,ACC_N1915,168.22,DEPOSIT,DEV_N2125,192.168.1.171,0
TXN003773,1774557201,ACC_N1841,ACC_N3507,140.67,TRANSFER,DEV_N1923,192.168.1.236,0
TXN003774,1774557202,ACC_F101,ACC_F105,9560.95,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003775,1774557206,ACC_N4099,ACC_N3001,359.71,PAYMENT,DEV_N3086,192.168.1.54,0
TXN003776,1774557208,ACC_N1844,ACC_N3989,310.58,DEPOSIT,DEV_N4843,192.168.1.114,0
TXN003777,1774557213,ACC_N4587,ACC_N2490,102.78,DEPOSIT,DEV_N1776,192.168.1.105,0
TXN003778,1774557218,ACC_N4236,ACC_N3008,260.67,TRANSFER,DEV_N2199,192.168.1.21,0
TXN003779,1774557223,ACC_N4696,ACC_N4414,321.59,TRANSFER,DEV_N4345,192.168.1.180,0
TXN003780,1774557227,ACC_N2161,ACC_N4693,229.69,PAYMENT,DEV_N2488,192.168.1.97,0
TXN003781,1774557229,ACC_N4535,ACC_N2294,106.51,DEPOSIT,DEV_N3156,192.168.1.48,0
TXN003782,1774557231,ACC_N4019,ACC_N2457,273.69,DEPOSIT,DEV_N3863,192.168.1.104,0
TXN003783,1774557233,ACC_N2427,ACC_N3425,16.76,DEPOSIT,DEV_N2366,192.168.1.176,0
TXN003784,1774557238,ACC_N1869,ACC_N2195,282.79,PAYMENT,DEV_N2587,192.168.1.245,0
TXN003785,1774557239,ACC_N3931,ACC_N2366,26.17,DEPOSIT,DEV_N3175,192.168.1.246,0
TXN003786,1774557241,ACC_N2103,ACC_N1501,324.18,DEPOSIT,DEV_N2051,192.168.1.90,0
TXN003787,1774557243,ACC_N2662,ACC_N3987,431.29,DEPOSIT,DEV_N3940,192.168.1.132,0
TXN003788,1774557246,ACC_N4454,ACC_N4412,493.95,PAYMENT,DEV_N2883,192.168.1.178,0
TXN003789,1774557249,ACC_N4858,ACC_N1050,273.24,DEPOSIT,DEV_N1560,192.168.1.1,0
TXN003790,1774557250,ACC_N1839,ACC_N3940,302.05,DEPOSIT,DEV_N4747,192.168.1.150,0
TXN003791,1774557252,ACC_N1672,ACC_N2508,452.8,PAYMENT,DEV_N3897,192.168.1.248,0
TXN003792,1774557257,ACC_N2044,ACC_N2724,341.81,TRANSFER,DEV_N4665,192.168.1.241,0
TXN003793,1774557258,ACC_N1122,ACC_N4429,457.16,TRANSFER,DEV_N4940,192.168.1.87,0
TXN003794,1774557262,ACC_N4822,ACC_N3319,462.16,DEPOSIT,DEV_N1295,192.168.1.134,0
TXN003795,1774557267,ACC_N4571,ACC_N2060,63.4,DEPOSIT,DEV_N1906,192.168.1.186,0
TXN003796,1774557269,ACC_N1783,ACC_N3826,355.51,PAYMENT,DEV_N1010,192.168.1.240,0
TXN003797,1774557272,ACC_N3831,ACC_N4874,26.82,PAYMENT,DEV_N1998,192.168.1.129,0
TXN003798,1774557274,ACC_N1178,ACC_N1827,410.04,TRANSFER,DEV_N4803,192.168.1.141,0
TXN003799,1774557276,ACC_N1517,ACC_N2564,193.83,DEPOSIT,DEV_N2302,192.168.1.27,0
TXN003800,1774557277,ACC_N1086,ACC_N4680,315.39,PAYMENT,DEV_N1270,192.168.1.52,0
TXN003801,1774557280,ACC_F104,ACC_F103,5683.69,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003802,1774557283,ACC_N2777,ACC_N4986,195.88,DEPOSIT,DEV_N3143,192.168.1.178,0
TXN003803,1774557287,ACC_N3868,ACC_N3180,376.56,TRANSFER,DEV_N1910,192.168.1.232,0
TXN003804,1774557290,ACC_N3474,ACC_N4961,235.23,TRANSFER,DEV_N2298,192.168.1.93,0
TXN003805,1774557295,ACC_N2585,ACC_N2267,182.26,DEPOSIT,DEV_N1122,192.168.1.56,0
TXN003806,1774557300,ACC_N2915,ACC_N3689,469.13,DEPOSIT,DEV_N2904,192.168.1.143,0
TXN003807,1774557303,ACC_N3157,ACC_N4406,288.0,DEPOSIT,DEV_N2944,192.168.1.147,0
TXN003808,1774557308,ACC_N2792,ACC_N2398,476.58,TRANSFER,DEV_N3101,192.168.1.121,0
TXN003809,1774557309,ACC_N2240,ACC_N3720,123.68,DEPOSIT,DEV_N4181,192.168.1.105,0
TXN003810,1774557310,ACC_N4623,ACC_N2081,297.71,TRANSFER,DEV_N1272,192.168.1.23,0
TXN003811,1774557313,ACC_N4951,ACC_N3375,50.71,PAYMENT,DEV_N4571,192.168.1.198,0
TXN003812,1774557317,ACC_N3411,ACC_N2560,190.69,PAYMENT,DEV_N3812,192.168.1.224,0
TXN003813,1774557321,ACC_N3072,ACC_N2556,309.14,DEPOSIT,DEV_N4479,192.168.1.55,0
TXN003814,1774557326,ACC_N4385,ACC_N1830,179.28,PAYMENT,DEV_N4393,192.168.1.49,0
TXN003815,1774557328,ACC_N4522,ACC_N3181,209.08,DEPOSIT,DEV_N2390,192.168.1.90,0
TXN003816,1774557331,ACC_N3538,ACC_N2131,160.14,DEPOSIT,DEV_N3042,192.168.1.2,0
TXN003817,1774557334,ACC_N4301,ACC_N1962,265.81,DEPOSIT,DEV_N4375,192.168.1.113,0
TXN003818,1774557338,ACC_N3137,ACC_N4943,90.32,PAYMENT,DEV_N1106,192.168.1.168,0
TXN003819,1774557342,ACC_N1430,ACC_N1173,33.9,TRANSFER,DEV_N1683,192.168.1.104,0
TXN003820,1774557343,ACC_N2315,ACC_N2449,162.7,PAYMENT,DEV_N3302,192.168.1.104,0
TXN003821,1774557347,ACC_N1069,ACC_N1243,89.97,DEPOSIT,DEV_N3894,192.168.1.227,0
TXN003822,1774557348,ACC_F101,ACC_F101,6271.89,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003823,1774557351,ACC_N2273,ACC_N4424,310.31,DEPOSIT,DEV_N1768,192.168.1.35,0
TXN003824,1774557355,ACC_N4800,ACC_N2053,236.26,PAYMENT,DEV_N4872,192.168.1.60,0
TXN003825,1774557359,ACC_N1265,ACC_N4444,427.3,TRANSFER,DEV_N2997,192.168.1.4,0
TXN003826,1774557363,ACC_N4343,ACC_N4857,92.13,DEPOSIT,DEV_N1868,192.168.1.172,0
TXN003827,1774557364,ACC_N4230,ACC_N1182,79.52,DEPOSIT,DEV_N2317,192.168.1.155,0
TXN003828,1774557369,ACC_N2072,ACC_N3572,231.54,PAYMENT,DEV_N2944,192.168.1.76,0
TXN003829,1774557373,ACC_N2281,ACC_N1184,243.48,TRANSFER,DEV_N2948,192.168.1.8,0
TXN003830,1774557375,ACC_N4933,ACC_N1628,267.1,TRANSFER,DEV_N4220,192.168.1.77,0
TXN003831,1774557377,ACC_N1852,ACC_N3035,264.96,TRANSFER,DEV_N3481,192.168.1.147,0
TXN003832,1774557382,ACC_N2249,ACC_N3074,246.64,PAYMENT,DEV_N3924,192.168.1.186,0
TXN003833,1774557384,ACC_N3889,ACC_N2376,42.52,DEPOSIT,DEV_N3161,192.168.1.216,0
TXN003834,1774557385,ACC_N1155,ACC_N4031,139.26,PAYMENT,DEV_N2568,192.168.1.141,0
TXN003835,1774557386,ACC_N4410,ACC_N4340,120.22,TRANSFER,DEV_N1986,192.168.1.137,0
TXN003836,1774557390,ACC_N1700,ACC_N2227,297.58,PAYMENT,DEV_N1118,192.168.1.207,0
TXN003837,1774557394,ACC_N2599,ACC_N3263,435.27,TRANSFER,DEV_N2046,192.168.1.202,0
TXN003838,1774557399,ACC_N1834,ACC_N3029,368.5,PAYMENT,DEV_N3505,192.168.1.81,0
TXN003839,1774557404,ACC_N3987,ACC_N1089,45.23,DEPOSIT,DEV_N3526,192.168.1.209,0
TXN003840,1774557409,ACC_N1733,ACC_N4606,31.71,TRANSFER,DEV_N2032,192.168.1.188,0
TXN003841,1774557410,ACC_N1402,ACC_N3317,90.79,TRANSFER,DEV_N2513,192.168.1.164,0
TXN003842,1774557415,ACC_N3389,ACC_N4529,236.3,DEPOSIT,DEV_N3934,192.168.1.160,0
TXN003843,1774557417,ACC_N4789,ACC_N2742,109.13,PAYMENT,DEV_N4640,192.168.1.161,0
TXN003844,1774557422,ACC_N1297,ACC_N2311,29.69,TRANSFER,DEV_N4667,192.168.1.212,0
TXN003845,1774557427,ACC_N2977,ACC_N2058,98.25,PAYMENT,DEV_N3003,192.168.1.13,0
TXN003846,1774557430,ACC_N4196,ACC_N1814,6.29,DEPOSIT,DEV_N1148,192.168.1.146,0
TXN003847,1774557434,ACC_N3554,ACC_N2809,490.37,DEPOSIT,DEV_N4364,192.168.1.173,0
TXN003848,1774557439,ACC_N4135,ACC_N3319,75.48,DEPOSIT,DEV_N1979,192.168.1.198,0
TXN003849,1774557442,ACC_N2187,ACC_N4764,82.36,PAYMENT,DEV_N3832,192.168.1.145,0
TXN003850,1774557446,ACC_N3112,ACC_N1275,88.99,DEPOSIT,DEV_N3468,192.168.1.76,0
TXN003851,1774557450,ACC_N4386,ACC_N4713,420.77,PAYMENT,DEV_N2573,192.168.1.247,0
TXN003852,1774557452,ACC_N2675,ACC_N4778,117.84,PAYMENT,DEV_N4340,192.168.1.242,0
TXN003853,1774557456,ACC_N2355,ACC_N1475,361.08,DEPOSIT,DEV_N2633,192.168.1.182,0
TXN003854,1774557459,ACC_N4092,ACC_N2113,423.71,PAYMENT,DEV_N3324,192.168.1.149,0
TXN003855,1774557461,ACC_F105,ACC_F103,9682.33,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003856,1774557462,ACC_N2483,ACC_N4734,298.53,TRANSFER,DEV_N2306,192.168.1.236,0
TXN003857,1774557466,ACC_N3806,ACC_N4590,93.42,DEPOSIT,DEV_N3684,192.168.1.13,0
TXN003858,1774557471,ACC_N4327,ACC_N4418,476.82,PAYMENT,DEV_N3433,192.168.1.226,0
TXN003859,1774557472,ACC_N1430,ACC_N1356,137.96,PAYMENT,DEV_N3871,192.168.1.93,0
TXN003860,1774557477,ACC_N2676,ACC_N1028,74.81,TRANSFER,DEV_N3752,192.168.1.160,0
TXN003861,1774557479,ACC_N3984,ACC_N2415,471.68,TRANSFER,DEV_N4608,192.168.1.17,0
TXN003862,1774557482,ACC_N2324,ACC_N4534,488.77,DEPOSIT,DEV_N2942,192.168.1.216,0
TXN003863,1774557484,ACC_N3489,ACC_N2878,364.86,DEPOSIT,DEV_N3611,192.168.1.157,0
TXN003864,1774557488,ACC_N4318,ACC_N2636,194.11,DEPOSIT,DEV_N4203,192.168.1.178,0
TXN003865,1774557493,ACC_N1436,ACC_N3301,144.5,TRANSFER,DEV_N4405,192.168.1.105,0
TXN003866,1774557494,ACC_N2021,ACC_N3789,271.63,DEPOSIT,DEV_N3762,192.168.1.250,0
TXN003867,1774557498,ACC_N4906,ACC_N2010,352.08,PAYMENT,DEV_N1906,192.168.1.78,0
TXN003868,1774557503,ACC_N1350,ACC_N1456,11.24,DEPOSIT,DEV_N3757,192.168.1.115,0
TXN003869,1774557504,ACC_F105,ACC_F101,9331.51,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003870,1774557506,ACC_N1349,ACC_N3450,275.23,TRANSFER,DEV_N4529,192.168.1.151,0
TXN003871,1774557510,ACC_N2024,ACC_N1954,377.92,TRANSFER,DEV_N3552,192.168.1.141,0
TXN003872,1774557514,ACC_N1759,ACC_N2139,75.36,DEPOSIT,DEV_N3432,192.168.1.59,0
TXN003873,1774557515,ACC_N1142,ACC_N1503,450.23,DEPOSIT,DEV_N1705,192.168.1.1,0
TXN003874,1774557517,ACC_N3383,ACC_N1791,46.0,TRANSFER,DEV_N2370,192.168.1.188,0
TXN003875,1774557518,ACC_N3223,ACC_N3240,248.45,DEPOSIT,DEV_N3159,192.168.1.76,0
TXN003876,1774557521,ACC_N3295,ACC_N1580,324.84,DEPOSIT,DEV_N4246,192.168.1.67,0
TXN003877,1774557526,ACC_N3739,ACC_N2347,60.64,DEPOSIT,DEV_N1828,192.168.1.167,0
TXN003878,1774557527,ACC_N1160,ACC_N1724,410.48,TRANSFER,DEV_N1086,192.168.1.1,0
TXN003879,1774557530,ACC_N1360,ACC_N2772,224.47,TRANSFER,DEV_N3433,192.168.1.111,0
TXN003880,1774557531,ACC_N2311,ACC_N1507,445.79,TRANSFER,DEV_N2974,192.168.1.227,0
TXN003881,1774557532,ACC_N1718,ACC_N4187,471.72,DEPOSIT,DEV_N1398,192.168.1.167,0
TXN003882,1774557536,ACC_N4494,ACC_N2910,153.91,PAYMENT,DEV_N3450,192.168.1.215,0
TXN003883,1774557540,ACC_N1238,ACC_N3583,337.61,TRANSFER,DEV_N3956,192.168.1.51,0
TXN003884,1774557545,ACC_N3714,ACC_N1593,32.15,DEPOSIT,DEV_N4202,192.168.1.58,0
TXN003885,1774557547,ACC_N3821,ACC_N4893,270.58,PAYMENT,DEV_N2815,192.168.1.203,0
TXN003886,1774557549,ACC_N4317,ACC_N1647,355.86,DEPOSIT,DEV_N1551,192.168.1.144,0
TXN003887,1774557552,ACC_N1768,ACC_N1734,14.36,DEPOSIT,DEV_N1626,192.168.1.160,0
TXN003888,1774557557,ACC_N2403,ACC_N4367,404.22,TRANSFER,DEV_N2405,192.168.1.60,0
TXN003889,1774557559,ACC_N1316,ACC_N3357,356.65,DEPOSIT,DEV_N4326,192.168.1.156,0
TXN003890,1774557562,ACC_N4931,ACC_N2897,375.92,TRANSFER,DEV_N1497,192.168.1.25,0
TXN003891,1774557567,ACC_N2731,ACC_N4018,368.78,PAYMENT,DEV_N1367,192.168.1.241,0
TXN003892,1774557569,ACC_N3089,ACC_N3272,469.73,TRANSFER,DEV_N3523,192.168.1.194,0
TXN003893,1774557571,ACC_N4895,ACC_N1476,447.75,PAYMENT,DEV_N2705,192.168.1.138,0
TXN003894,1774557573,ACC_N4718,ACC_N2368,333.96,DEPOSIT,DEV_N2308,192.168.1.182,0
TXN003895,1774557575,ACC_N3143,ACC_N1464,340.02,DEPOSIT,DEV_N3412,192.168.1.131,0
TXN003896,1774557580,ACC_N3839,ACC_N4473,337.9,PAYMENT,DEV_N3712,192.168.1.143,0
TXN003897,1774557585,ACC_F102,ACC_F100,9072.97,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003898,1774557587,ACC_N1322,ACC_N1117,83.24,TRANSFER,DEV_N4973,192.168.1.155,0
TXN003899,1774557589,ACC_N2499,ACC_N4937,72.36,DEPOSIT,DEV_N2936,192.168.1.40,0
TXN003900,1774557591,ACC_N3025,ACC_N4756,397.03,PAYMENT,DEV_N4065,192.168.1.242,0
TXN003901,1774557596,ACC_N3008,ACC_N2653,319.37,PAYMENT,DEV_N2672,192.168.1.57,0
TXN003902,1774557599,ACC_N3286,ACC_N1250,389.34,TRANSFER,DEV_N3953,192.168.1.114,0
TXN003903,1774557603,ACC_N3126,ACC_N3232,322.97,DEPOSIT,DEV_N1263,192.168.1.219,0
TXN003904,1774557605,ACC_N4208,ACC_N4493,302.73,DEPOSIT,DEV_N1758,192.168.1.30,0
TXN003905,1774557606,ACC_F102,ACC_F102,6793.96,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003906,1774557608,ACC_N4867,ACC_N4655,249.08,DEPOSIT,DEV_N3493,192.168.1.15,0
TXN003907,1774557610,ACC_N4859,ACC_N2735,309.17,TRANSFER,DEV_N3703,192.168.1.103,0
TXN003908,1774557615,ACC_N3127,ACC_N1044,307.93,DEPOSIT,DEV_N2595,192.168.1.181,0
TXN003909,1774557618,ACC_N3933,ACC_N3024,194.15,DEPOSIT,DEV_N4378,192.168.1.107,0
TXN003910,1774557619,ACC_N1057,ACC_N4547,413.46,PAYMENT,DEV_N2214,192.168.1.234,0
TXN003911,1774557623,ACC_N3816,ACC_N4125,123.21,PAYMENT,DEV_N4195,192.168.1.136,0
TXN003912,1774557627,ACC_F101,ACC_F105,8718.62,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003913,1774557632,ACC_N2623,ACC_N4325,234.45,TRANSFER,DEV_N2001,192.168.1.68,0
TXN003914,1774557633,ACC_N1031,ACC_N2775,455.01,PAYMENT,DEV_N4213,192.168.1.138,0
TXN003915,1774557638,ACC_N2251,ACC_N3758,9.45,TRANSFER,DEV_N1401,192.168.1.197,0
TXN003916,1774557640,ACC_N2359,ACC_N2491,247.38,DEPOSIT,DEV_N4877,192.168.1.177,0
TXN003917,1774557644,ACC_N4857,ACC_N2700,48.74,TRANSFER,DEV_N4937,192.168.1.205,0
TXN003918,1774557646,ACC_N1539,ACC_N3280,63.26,DEPOSIT,DEV_N2969,192.168.1.98,0
TXN003919,1774557648,ACC_N4039,ACC_N2366,233.94,TRANSFER,DEV_N4123,192.168.1.171,0
TXN003920,1774557649,ACC_N2271,ACC_N1605,192.28,TRANSFER,DEV_N3862,192.168.1.117,0
TXN003921,1774557654,ACC_N4566,ACC_N2494,433.58,DEPOSIT,DEV_N2992,192.168.1.111,0
TXN003922,1774557656,ACC_N2005,ACC_N2202,149.03,DEPOSIT,DEV_N4572,192.168.1.102,0
TXN003923,1774557658,ACC_N2146,ACC_N3588,194.29,PAYMENT,DEV_N2560,192.168.1.22,0
TXN003924,1774557662,ACC_N1962,ACC_N1250,337.12,PAYMENT,DEV_N1392,192.168.1.32,0
TXN003925,1774557663,ACC_N1152,ACC_N3445,341.6,PAYMENT,DEV_N1352,192.168.1.212,0
TXN003926,1774557666,ACC_N2159,ACC_N3172,292.41,PAYMENT,DEV_N4601,192.168.1.46,0
TXN003927,1774557670,ACC_N2210,ACC_N2848,383.86,PAYMENT,DEV_N3712,192.168.1.167,0
TXN003928,1774557673,ACC_N4357,ACC_N2936,479.04,DEPOSIT,DEV_N3156,192.168.1.11,0
TXN003929,1774557675,ACC_N3001,ACC_N2061,191.6,PAYMENT,DEV_N4553,192.168.1.33,0
TXN003930,1774557676,ACC_N2199,ACC_N1595,222.08,TRANSFER,DEV_N4288,192.168.1.156,0
TXN003931,1774557679,ACC_N2871,ACC_N1596,300.33,PAYMENT,DEV_N1789,192.168.1.117,0
TXN003932,1774557682,ACC_N1756,ACC_N4652,393.84,DEPOSIT,DEV_N3489,192.168.1.59,0
TXN003933,1774557687,ACC_N1284,ACC_N4900,263.99,DEPOSIT,DEV_N3724,192.168.1.114,0
TXN003934,1774557692,ACC_N3937,ACC_N1108,306.47,TRANSFER,DEV_N4449,192.168.1.38,0
TXN003935,1774557694,ACC_N1423,ACC_N4044,326.0,DEPOSIT,DEV_N2164,192.168.1.158,0
TXN003936,1774557698,ACC_N3383,ACC_N3257,181.14,DEPOSIT,DEV_N3381,192.168.1.65,0
TXN003937,1774557699,ACC_N4211,ACC_N4983,240.4,TRANSFER,DEV_N3202,192.168.1.71,0
TXN003938,1774557700,ACC_N1887,ACC_N4260,455.71,PAYMENT,DEV_N2146,192.168.1.120,0
TXN003939,1774557704,ACC_N2453,ACC_N3257,97.74,DEPOSIT,DEV_N2178,192.168.1.33,0
TXN003940,1774557705,ACC_N4619,ACC_N2666,64.81,DEPOSIT,DEV_N4763,192.168.1.2,0
TXN003941,1774557706,ACC_N3266,ACC_N1798,75.64,TRANSFER,DEV_N2313,192.168.1.162,0
TXN003942,1774557708,ACC_N1479,ACC_N1973,391.17,DEPOSIT,DEV_N1736,192.168.1.63,0
TXN003943,1774557713,ACC_N4536,ACC_N1885,30.83,DEPOSIT,DEV_N2653,192.168.1.111,0
TXN003944,1774557718,ACC_N2260,ACC_N2042,442.95,DEPOSIT,DEV_N1558,192.168.1.59,0
TXN003945,1774557722,ACC_N2221,ACC_N4192,239.16,TRANSFER,DEV_N2412,192.168.1.178,0
TXN003946,1774557726,ACC_N4850,ACC_N3833,152.1,PAYMENT,DEV_N3364,192.168.1.157,0
TXN003947,1774557730,ACC_N2969,ACC_N1500,63.97,TRANSFER,DEV_N2624,192.168.1.171,0
TXN003948,1774557735,ACC_N2410,ACC_N2307,478.04,PAYMENT,DEV_N4789,192.168.1.18,0
TXN003949,1774557738,ACC_N4180,ACC_N4325,436.81,PAYMENT,DEV_N3189,192.168.1.42,0
TXN003950,1774557742,ACC_F101,ACC_F105,7093.2,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003951,1774557747,ACC_N1707,ACC_N4648,224.35,DEPOSIT,DEV_N1284,192.168.1.231,0
TXN003952,1774557752,ACC_N3731,ACC_N2864,194.63,PAYMENT,DEV_N1196,192.168.1.44,0
TXN003953,1774557754,ACC_N2974,ACC_N1221,198.81,TRANSFER,DEV_N4446,192.168.1.182,0
TXN003954,1774557755,ACC_N4984,ACC_N1885,309.26,DEPOSIT,DEV_N4526,192.168.1.27,0
TXN003955,1774557758,ACC_N1062,ACC_N1483,71.65,TRANSFER,DEV_N3399,192.168.1.149,0
TXN003956,1774557763,ACC_N4929,ACC_N4712,289.23,TRANSFER,DEV_N1717,192.168.1.135,0
TXN003957,1774557764,ACC_N1086,ACC_N2870,73.9,TRANSFER,DEV_N2966,192.168.1.77,0
TXN003958,1774557769,ACC_N2079,ACC_N1511,341.21,TRANSFER,DEV_N1590,192.168.1.133,0
TXN003959,1774557772,ACC_N4578,ACC_N3714,282.52,TRANSFER,DEV_N4710,192.168.1.95,0
TXN003960,1774557776,ACC_N1074,ACC_N2914,122.5,DEPOSIT,DEV_N3144,192.168.1.96,0
TXN003961,1774557779,ACC_N3805,ACC_N4656,173.96,TRANSFER,DEV_N4482,192.168.1.13,0
TXN003962,1774557780,ACC_N1113,ACC_N1324,362.18,TRANSFER,DEV_N3362,192.168.1.90,0
TXN003963,1774557785,ACC_F102,ACC_F105,5845.06,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003964,1774557786,ACC_N1186,ACC_N2800,247.07,DEPOSIT,DEV_N3487,192.168.1.231,0
TXN003965,1774557787,ACC_N4097,ACC_N4368,123.24,PAYMENT,DEV_N3497,192.168.1.153,0
TXN003966,1774557792,ACC_N3753,ACC_N1163,213.66,TRANSFER,DEV_N1177,192.168.1.100,0
TXN003967,1774557794,ACC_N2411,ACC_N1841,391.16,DEPOSIT,DEV_N4299,192.168.1.13,0
TXN003968,1774557796,ACC_F103,ACC_F102,8690.93,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003969,1774557797,ACC_N1262,ACC_N4409,241.23,TRANSFER,DEV_N1806,192.168.1.2,0
TXN003970,1774557802,ACC_N4905,ACC_N1865,333.03,DEPOSIT,DEV_N4235,192.168.1.151,0
TXN003971,1774557803,ACC_N4888,ACC_N3971,200.18,PAYMENT,DEV_N3407,192.168.1.219,0
TXN003972,1774557806,ACC_N3574,ACC_N2288,233.62,DEPOSIT,DEV_N3039,192.168.1.161,0
TXN003973,1774557807,ACC_N3879,ACC_N3748,472.55,PAYMENT,DEV_N4746,192.168.1.22,0
TXN003974,1774557808,ACC_N3234,ACC_N3945,49.1,DEPOSIT,DEV_N3440,192.168.1.121,0
TXN003975,1774557811,ACC_N3056,ACC_N3530,284.8,PAYMENT,DEV_N4810,192.168.1.247,0
TXN003976,1774557816,ACC_N3315,ACC_N4846,439.66,DEPOSIT,DEV_N1355,192.168.1.102,0
TXN003977,1774557818,ACC_N4330,ACC_N3973,222.16,TRANSFER,DEV_N3038,192.168.1.159,0
TXN003978,1774557822,ACC_N2923,ACC_N3904,177.73,TRANSFER,DEV_N1166,192.168.1.230,0
TXN003979,1774557823,ACC_N2190,ACC_N3307,337.24,DEPOSIT,DEV_N4959,192.168.1.86,0
TXN003980,1774557826,ACC_N1032,ACC_N1490,404.83,PAYMENT,DEV_N2867,192.168.1.34,0
TXN003981,1774557827,ACC_N2808,ACC_N3639,390.65,TRANSFER,DEV_N2325,192.168.1.85,0
TXN003982,1774557831,ACC_N3472,ACC_N1308,425.15,TRANSFER,DEV_N3750,192.168.1.84,0
TXN003983,1774557836,ACC_F100,ACC_F102,7710.23,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN003984,1774557841,ACC_N1410,ACC_N1244,300.19,TRANSFER,DEV_N3573,192.168.1.245,0
TXN003985,1774557843,ACC_N2480,ACC_N4140,295.18,DEPOSIT,DEV_N1661,192.168.1.146,0
